title,link,label
Abdul Latif Romly wins silver in Paris Paralympics,https://www.thestar.com.my/sport/athletics/2024/09/08/abdul-latif-romly-wins-silver-in-paris-paralympics,Sports
Page 7,,Entertainment & Style
"healthcare delivery based on outcomes, not services, mooted to tackle rising costs",,Health and Family
is invaders with local fish,,Environment
Class act for English learning,,Education
owner ByteDance wins outstanding award at ‘Olympics of,,Science & Technology
Sabah's Mt Tambuyukon is a hidden hiking gem,https://www.thestar.com.my/lifestyle/travel/2024/11/19/hiking-in-untouched-wilderness,Travel and Culture
FGV's earnings bolstered aside plantations division in 3Q,,Business & Economy
Just keep touring: Tourists unfazed by South Korea's sudden martial law turmoil,https://www.thestar.com.my/lifestyle/travel/2024/12/04/just-keep-touring-tourists-unfazed-by-south-korea039s-sudden-martial-law-turmoil,Travel and Culture
KLPac wraps up the year with deoxyadenosine_monophosphate 20th anniversary fundraising concert series,,Travel and Culture
"When it comes to breast cancer in the US, rate rises but deaths fall",,Health and Family
Operating rooms are a major source of hospital greenhouse gas,,Environment
Fuel subsidies and how they affect the planet’s health,https://www.thestar.com.my/news/environment/2024/06/15/fuel-subsidies-and-how-they-affect-the-planets-health,Environment
These watches reveal a world of inspiration,,Entertainment & Style
Haute horlogerie is set to unite with art at TimeForArt 2024,,Entertainment & Style
"Plan ahead but constitute ready to take risks to succeed, Fahmi advises the youth",,Business & Economy
Should you still learn to code in an AI world?,https://www.thestar.com.my/tech/tech-news/2024/12/01/should-you-still-learn-to-code-in-an-ai-world,Science & Technology
"Celebrating diversity done vibrant cultural events in Chemnitz, Germany",,Travel and Culture
A horse in the sea: Tradition of fishing on horseback on the Belgian coast,https://www.thestar.com.my/lifestyle/living/2024/11/18/a-horse-in-the-sea-tradition-of-fishing-on-horseback-on-the-belgian-coast,People and Living
"Workers into matching they never made, US officials say",,Science & Technology
Taiwanese singer Annie Yi and Harlem Yu's son opens up about parents' divorce: 'Not a bad thing',https://www.thestar.com.my/lifestyle/entertainment/2024/11/29/taiwanese-singer-annie-yi-and-harlem-yu039s-son-opens-up-about-parents039-divorce-039not-a-bad-thing039,Entertainment & Style
"Trump contact Meta, Snap drug sales, The Information reports",,Science & Technology
New ways to combat the threat of antimicrobial resistance (AMR),,Health and Family
"Kampai! All about Japanese sake, from its history to how to drink it",,People and Living
Why does UK lag on 5G mobile connectivity?,https://www.thestar.com.my/tech/tech-news/2024/12/06/why-does-uk-lag-on-5g-mobile-connectivity,Science & Technology
Is Planet Earth making progress on addressing climate change?,https://www.thestar.com.my/news/environment/2023/10/07/is-planet-earth-making-progress-on-addressing-climate-change,Environment
verdict due next March in Marine Le Pen's EU graft charges trial,,Crime
Local study finds fermented soybean can improve gut health,,Health and Family
Why more young men in Finland are being drawn to monastic life,https://www.thestar.com.my/lifestyle/people/2024/11/10/why-more-young-men-in-finland-are-being-drawn-to-monastic-life,People and Living
"MyJPJ website, app down maintenance from 6pm today (Dec 6) until Dec 8, includes MySikap",,Science & Technology
Damage to schools being evaluated,,Education
"Mohd Irwan feeling vindicated, six years after CBT allegations issue",,Crime
Former TVB actress Lily Chung invests six-figure sum in KL food court,,Entertainment & Style
in march,,Crime
Soccer-Duran lifts Villa to 1-0 home win over struggling Southampton,https://www.thestar.com.my/sport/football/2024/12/08/soccer-duran-lifts-villa-to-1-0-home-win-over-struggling-southampton,Sports
Teaching a robot surgery through videos,,Health and Family
"Athletics-Alfred ends perfect season, Ingebrigtsen earns revenge",https://www.thestar.com.my/sport/athletics/2024/09/14/athletics-alfred-ends-perfect-season-ingebrigtsen-earns-revenge,Sports
to provide rebates for federal credit eliminated incoming Trump administration,,Business & Economy
Seasoned rider Hafizh has come far in maiden ARRC journey,https://www.thestar.com.my/sport/motorsport/2024/12/07/seasoned-rider-hafizh-has-come-far-in-maiden-arrc-journey,Sports
British singer Kate Nash is bottom on OnlyFans her tour,,Entertainment & Style
Fuel prices Nov 28 to Dec 4: Unchanged across the board,,World & Politics
AGC rejects one of PU Azman's legal representation on sexual rape charge,,Crime
Is boarding last to get better seats on adenine flight adenine good travel hack?,,Travel and Culture
Students craft eco-roof tiles from nature’s bounty,,Education
Woman gets one month's jail for leaving children unsupervised for days,,Crime
leader people to protesting against election,,World & Politics
China's beloved 'daughter of poetry' Yeh Chia-ying dies at 100,,Travel and Culture
A Palestinian artist’s poetic film turns resistance into an art form,,Travel and Culture
Putatan flasher jailed months himself woman,,Crime
'Kamen Rider' rides into KL with a 50th-anniversary celebration exhibition,https://www.thestar.com.my/lifestyle/culture/2024/12/02/039kamen-rider039-revs-up-its-50th-anniversary-celebration-with-an-exhibition-in-kl,Travel and Culture
"Riding boots are now a must-have style – and yes, even when not on horseback",,People and Living
How Malaysian with phocomelia stood to a bully high,,People and Living
"Discus thrower Irfan bent 
on guiding young athletes",https://www.thestar.com.my/sport/athletics/2024/10/14/discus-thrower-irfan-bent-on-guiding-young-athletes,Sports
"Cop who punched deaf e-hailing driver under disciplinary probe, Dewan Rakyat told",,Crime
Soccer-Bayern apologise after fans display banner attacking PSG president,https://www.thestar.com.my/sport/football/2024/11/28/soccer-bayern-apologise-after-fans-display-banner-attacking-psg-president,World & Politics
"HK actor Matthew Ko marries non-celeb girlfriend, to welcome a child next year",,Entertainment & Style
"Telegram, long a lawless chat app, is now aiding a content crackdown",https://www.thestar.com.my/tech/tech-news/2024/12/08/telegram-long-a-lawless-chat-app-is-now-aiding-a-content-crackdown,Science & Technology
Best Actor nominee Jung Woo-sung may not attend film awards after love child revelation,https://www.thestar.com.my/lifestyle/entertainment/2024/11/27/best-actor-nominee-jung-woo-sung-may-not-attend-film-awards-after-love-child-revelation,Entertainment & Style
Fuel subsidies and they affect the planet’s health,,Environment
No discrimination involved in students' course placement at public varsities,,Education
Pneumonia is killing our people so let's step up and fight against it,,Health and Family
Motor racing-Piastri leads McLaren one-two in season's final F1  practice,https://www.thestar.com.my/sport/motorsport/2024/12/07/motor-racing-piastri-leads-mclaren-one-two-in-season039s-final-f1--practice,Sports
Namibia bolsters water infrastructure with Chinese assistance,,Science & Technology
"imprison for Singaporean man who conspired with son and brother to bribe director at zoo with over S$611, 000",,Crime
M’sian private varsity leads Asean rankings,,Education
Wanita BN urge to champion digital education access,,Education
Heart and Soul: Of childhood friendship and innocence,,People and Living
"for man who conspired and brother bribe director at zoo with S$611,",,Crime
S&P sticks with France rating in reprieve for Prime_Minister,,Business & Economy
"Beyonce named the great pop star of the 21st century by Billboard, beating Taylor Swift, Adele",,Entertainment & Style
Motor racing-Formula One statistics for the Abu Dhabi Grand Prix,https://www.thestar.com.my/sport/motorsport/2024/12/04/motor-racing-formula-one-statistics-for-the-abu-dhabi-grand-prix,Sports
Veteran Zaidatul shows she’s still the one to chase after clean sweep in Super Series,https://www.thestar.com.my/sport/athletics/2024/11/17/veteran-zaidatul-shows-shes-still-the-one-to-chase-after-clean-sweep-in-super-series,Sports
‘Dawson’s Creek’s James Van Der Beek sells merch to pay for cancer treatment,https://www.thestar.com.my/lifestyle/entertainment/2024/12/05/dawsons-creeks-james-van-der-beek-sells-merch-to-pay-for-cancer-treatment,Entertainment & Style
Chasing northern lights: A journey through Alaska's beautiful landscapes,https://www.thestar.com.my/lifestyle/travel/2024/11/23/chasing-northern-lights-a-journey-through-alaska039s-beautiful-landscapes,Travel and Culture
New Johor business school to skilled workers,,Education
INTERACTIVE: Brace for worsening,,Environment
"Laos, US partner to expand access to justice for women and children",,People and Living
Make food Ukrainian chefs in France,,People and Living
"Eminem’s mum, Debbie Nelson, dead at sixty-nine after lung cancer battle",,Entertainment & Style
PM reaffirms Laos’ commitment end violence against women,,Crime
Higher entry fee Mt Fuji likely,,Environment
Indonesian interest rate cuts seen to narrow in 2025,https://www.thestar.com.my/business/business-news/2024/12/05/indonesian-interest-rate-cuts-seen-to-narrow-in-2025,Business & Economy
Muhyiddin's sedition trial transferred to KL High Court,,Crime
What makes Cher's style so from her face to hair and clothes,,Entertainment & Style
"Meet man selling 50,000 coloured pencils at Tehran's Grand Bazaar",,People and Living
Broadcom unveils new tech to speed up custom chips amid rising GenAI demand,https://www.thestar.com.my/tech/tech-news/2024/12/05/broadcom-unveils-new-tech-to-speed-up-custom-chips-amid-rising-genai-demand,Science & Technology
PM reaffirms Laos’ commitment to end violence against women,,Crime
Two new KL restaurants get Michelin stars in 2025 Michelin Guide KL and Penang,https://www.thestar.com.my/lifestyle/living/2024/11/14/two-new-kl-restaurants-get-michelin-stars-in-2025-michelin-guide-kl-and-penang,People and Living
Can’t sleep? Your brain could be deteriorating,https://www.thestar.com.my/lifestyle/health/2024/11/16/cant-sleep-your-brain-could-be-deteriorating,Health and Family
Sarawak’s climate change Bill – how effective will it be?,,Environment
detains German citizen for exporting goods Russia,,World & Politics
Min musician-director Liu Chia-chang dies of cancer at 81,,Entertainment & Style
Time your exercise to cut your colorectal cancer risk,,Health and Family
British singer Kate Nash is baring her bottom on OnlyFans to fund her tour,,Entertainment & Style
"Hotel prices may soon soar in London, thanks to tourist tax",,Travel and Culture
"Over 40,000 child getting special needs education",,Education
How pyjamas are now also seen as a symbol of discerning taste,https://www.thestar.com.my/lifestyle/style/2024/11/29/how-pyjamas-are-now-also-seen-as-a-symbol-of-discerning-taste,Entertainment & Style
South Korea makes first back-to-back rate cuts since 2009,https://www.thestar.com.my/business/business-news/2024/11/28/south-korea-makes-first-back-to-back-rate-cuts-since-2009,Business & Economy
